zpid,state,cityId,city,countyId,county,zipcode,longitude,latitude,yearBuilt,livingArea,heating,hasHeating,cooling,hasCooling
53098156,TX,23444,Allen,951,Collin County,75013,-96.71016,33.107254,1995,3191,"['Forced air', 'Gas']",True,['Central'],True
53099236,TX,18208,Frisco,951,Collin County,75035,-96.78877,33.150867,1997,2150,"['Forced air', 'Gas']",True,['Central'],True
53099500,TX,32783,McKinney,951,Collin County,75070,-96.67094,33.166485,1996,1515,"['Central', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)']",True
53099690,TX,28168,Celina,951,Collin County,75009,-96.76623,33.336147,2000,4507,"['Central', 'Propane']",True,"['Central Air', 'Ceiling Fan(s)']",True
53099896,TX,31512,Fairview,951,Collin County,75069,-96.62196,33.14183,1997,6148,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53100621,TX,18208,Frisco,951,Collin County,75035,-96.78873,33.14224,1996,2030,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53101502,TX,32783,McKinney,951,Collin County,75070,-96.65099,33.184177,1996,3355,"['Other', 'Gas']",True,['Central'],True
53101653,TX,53915,Plano,951,Collin County,75093,-96.81827,33.03637,1996,6378,"['Central', 'Electric', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
53101885,TX,18208,Frisco,951,Collin County,75035,-96.77198,33.12936,1996,1952,"['Forced air', 'Gas']",True,['Central'],True
53102005,TX,23444,Allen,951,Collin County,75013,-96.70215,33.103886,1996,2275,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53102722,TX,54121,Richardson,951,Collin County,75082,-96.61648,32.989586,1997,3161,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53103249,TX,53915,Plano,951,Collin County,75024,-96.77659,33.08081,1996,2296,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53103449,TX,18208,Frisco,951,Collin County,75035,-96.793144,33.110107,1996,2141,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53103702,TX,32783,McKinney,951,Collin County,75071,-96.67944,33.199326,1996,3482,['Natural Gas'],True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53104170,TX,53915,Plano,951,Collin County,75025,-96.762505,33.072556,1996,2721,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53104559,TX,53915,Plano,951,Collin County,75025,-96.739105,33.105453,1997,1850,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53104644,TX,53915,Plano,951,Collin County,75093,-96.8416,33.047222,1997,3724,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53105537,TX,18208,Frisco,951,Collin County,75035,-96.78194,33.141624,1997,2621,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'ENERGY STAR Qualified Equipment', 'Zoned']",True
53105873,TX,32783,McKinney,951,Collin County,75070,-96.65328,33.18337,1996,3213,"['Forced air', 'Gas']",True,['Central'],True
53106346,TX,23444,Allen,951,Collin County,75013,-96.73167,33.091934,1997,1871,"['Forced air', 'Gas']",True,['Central'],True
53106703,TX,23444,Allen,951,Collin County,75013,-96.70057,33.112247,1998,3002,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53106832,TX,53915,Plano,951,Collin County,75025,-96.7016,33.07958,1998,3069,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53107392,TX,49419,Princeton,951,Collin County,75407,-96.51994,33.199024,1999,1680,['Other'],True,"['Central Air', 'Electric', 'Other']",True
53107914,TX,18208,Frisco,951,Collin County,75035,-96.77372,33.132523,1998,2638,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53108181,TX,18208,Frisco,951,Collin County,75035,-96.78774,33.111755,1997,2127,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53108284,TX,32783,McKinney,951,Collin County,75071,-96.6844,33.198727,2003,2101,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53109616,TX,33547,Prosper,951,Collin County,75078,-96.77688,33.239174,1998,2186,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53110048,TX,53915,Plano,951,Collin County,75025,-96.74118,33.099277,1998,2660,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53110245,TX,53915,Plano,951,Collin County,75025,-96.75414,33.08852,1999,3255,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)']",True
53110391,TX,23444,Allen,951,Collin County,75002,-96.63392,33.083424,1999,2448,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
53110612,TX,53915,Plano,951,Collin County,75093,-96.81788,33.043903,1997,3385,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
53110800,TX,53915,Plano,951,Collin County,75093,-96.815865,33.04124,2001,5314,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53111144,TX,53915,Plano,951,Collin County,75025,-96.76683,33.08779,1998,3597,"['Central', 'Electric', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
53111522,TX,53915,Plano,951,Collin County,75025,-96.75319,33.089622,1998,3331,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53111932,TX,43088,Wylie,951,Collin County,75098,-96.56541,33.041916,1998,2294,['Forced air'],True,['Central'],True
53112540,TX,32783,McKinney,951,Collin County,75070,-96.659096,33.160942,1998,2024,"['Central', 'Natural Gas', 'Other']",True,['Other'],True
53112560,TX,18208,Frisco,951,Collin County,75035,-96.79198,33.14002,1998,1878,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53112783,TX,32783,McKinney,951,Collin County,75071,-96.65344,33.207462,1998,2383,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53113733,TX,235217,Lucas,951,Collin County,75002,-96.59108,33.109505,2000,4250,"['Central', 'Propane', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53114174,TX,53915,Plano,951,Collin County,75025,-96.75885,33.106277,1999,3222,"['Forced air', 'Gas']",True,['Central'],True
53114325,TX,54121,Richardson,951,Collin County,75082,-96.63758,32.98669,1999,3299,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53114554,TX,23444,Allen,951,Collin County,75013,-96.694244,33.10979,1999,3391,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53114655,TX,23444,Allen,951,Collin County,75013,-96.69725,33.108925,2001,4198,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Multi Units']",True
53114783,TX,23444,Allen,951,Collin County,75002,-96.63509,33.101536,1999,2875,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53114921,TX,6876,Sachse,951,Collin County,75048,-96.572624,32.98903,2000,2174,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53115344,TX,23444,Allen,951,Collin County,75002,-96.64853,33.078796,1999,2522,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Roof Turbine(s)']",True
53115676,TX,53915,Plano,951,Collin County,75024,-96.779526,33.095585,1998,2920,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53116175,TX,54121,Richardson,951,Collin County,75082,-96.65022,32.99471,1999,3126,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53116438,TX,18208,Frisco,951,Collin County,75035,-96.79251,33.118282,1999,3081,[],False,[],False
53116568,TX,32783,McKinney,951,Collin County,75070,-96.688515,33.194298,2001,2583,"['Other', 'Electric', 'Gas']",True,['Central'],True
53116728,TX,43088,Wylie,951,Collin County,75098,-96.56389,33.039516,1999,2709,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53116923,TX,32783,McKinney,951,Collin County,75070,-96.68732,33.164795,2000,1972,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53117385,TX,53915,Plano,951,Collin County,75024,-96.78525,33.08479,2002,1729,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53117603,TX,32783,Mc Kinney,951,Collin County,75070,-96.69022,33.16579,2000,2133,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53117747,TX,32783,McKinney,951,Collin County,75071,-96.682365,33.201366,2002,2149,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53118081,TX,54121,Richardson,951,Collin County,75082,-96.64467,32.993404,2001,2747,['Other'],True,['Central'],True
53118346,TX,235217,Lucas,951,Collin County,75002,-96.59527,33.064964,2001,3579,"['Central', 'ENERGY STAR Qualified Equipment', 'Propane']",True,"['Central Air', 'ENERGY STAR Qualified Equipment', 'Multi Units']",True
53118421,TX,43088,Wylie,951,Collin County,75098,-96.53632,32.99845,2000,1784,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53118460,TX,53915,Plano,951,Collin County,75093,-96.80099,33.056053,2002,3937,['Natural Gas'],True,['Electric'],True
53119714,TX,18208,Frisco,951,Collin County,75035,-96.772766,33.117104,2000,2855,['Zoned'],True,"['Ceiling Fan(s)', 'Zoned']",True
53119779,TX,23444,Allen,951,Collin County,75002,-96.64364,33.118645,2000,2918,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53119957,TX,18208,Frisco,951,Collin County,75035,-96.7819,33.13543,2000,1524,"['Central', 'Natural Gas']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
53120230,TX,53915,Plano,951,Collin County,75025,-96.753876,33.109726,2001,1980,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53120661,TX,32783,McKinney,951,Collin County,75070,-96.71905,33.181236,2000,2321,"['Forced air', 'Gas']",True,['Central'],True
53120998,TX,18208,Frisco,951,Collin County,75035,-96.78538,33.134865,2001,2466,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53121977,TX,53915,Plano,951,Collin County,75074,-96.64792,33.052925,2000,3469,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53122071,TX,33015,Murphy,951,Collin County,75094,-96.62219,33.01676,2001,3998,"['Central', 'Natural Gas', 'Zoned']",True,"['Ceiling Fan(s)', 'Electric', 'Zoned']",True
53122189,TX,33015,Murphy,951,Collin County,75094,-96.61767,33.01561,2000,2800,"['Other', 'Gas']",True,['Central'],True
53122460,TX,23444,Allen,951,Collin County,75002,-96.65097,33.076393,2001,1549,['Natural Gas'],True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53122666,TX,23444,Allen,951,Collin County,75002,-96.62899,33.087837,2000,3069,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53122773,TX,33015,Murphy,951,Collin County,75094,-96.62323,33.02276,2000,1790,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53122983,TX,52903,Lavon,951,Collin County,75166,-96.43833,33.0347,2002,3216,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53123114,TX,18208,Frisco,951,Collin County,75034,-96.83295,33.105656,2002,5419,"['Central', 'ENERGY STAR Qualified Equipment']",True,"['Central Air', 'ENERGY STAR Qualified Equipment']",True
53123379,TX,32783,McKinney,951,Collin County,75070,-96.71289,33.190796,2002,5170,"['Other', 'Gas']",True,['Central'],True
53123589,TX,32783,Mc Kinney,951,Collin County,75070,-96.71291,33.18196,2004,2035,"['Forced air', 'Gas']",True,['Central'],True
53124126,TX,23444,Allen,951,Collin County,75002,-96.622734,33.08448,2001,2425,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53124551,TX,18208,Frisco,951,Collin County,75033,-96.817215,33.166065,2000,3259,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53124882,TX,23444,Allen,951,Collin County,75002,-96.63221,33.126423,2000,2572,"['Central', 'Electric']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
53125020,TX,23444,Allen,951,Collin County,75013,-96.69353,33.112415,2003,2089,['Central'],True,['Central Air'],True
53125419,TX,32783,McKinney,951,Collin County,75070,-96.69012,33.17354,2000,2133,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53125591,TX,32783,McKinney,951,Collin County,75070,-96.692215,33.17309,2000,2193,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53126086,TX,23444,Allen,951,Collin County,75013,-96.70505,33.12259,2003,3164,"['Central', 'Fireplace(s)', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53126287,TX,23444,Allen,951,Collin County,75002,-96.62546,33.119427,2002,3674,"['Central', 'ENERGY STAR Qualified Equipment', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'ENERGY STAR Qualified Equipment']",True
53126417,TX,23444,Allen,951,Collin County,75002,-96.6309,33.102554,2000,1590,"['Central', 'Electric', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53126694,TX,43088,Wylie,951,Collin County,75098,-96.59264,33.02537,2000,2856,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53126844,TX,32783,McKinney,951,Collin County,75070,-96.69552,33.162334,2002,2412,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53126935,TX,49419,Princeton,951,Collin County,75407,-96.45486,33.163094,2004,3198,"['Central', 'Propane', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53127126,TX,32783,McKinney,951,Collin County,75071,-96.49189,33.263798,2002,2508,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53127217,TX,32783,McKinney,951,Collin County,75071,-96.56542,33.202007,1982,2234,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53128084,TX,51042,Blue Ridge,951,Collin County,75424,-96.40057,33.29957,1997,1585,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53128344,TX,43088,Wylie,951,Collin County,75098,-96.50709,32.9851,1999,4111,"['Central', 'Propane', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
53128543,TX,,Nevada,951,Collin County,75173,-96.40665,33.07972,1975,1605,"['Forced air', 'Gas']",True,['Central'],True
53283922,TX,23394,Abilene,1423,Taylor County,79605,-99.78205,32.436844,1953,1095,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53284181,TX,23394,Abilene,1423,Taylor County,79605,-99.767525,32.414547,1964,1904,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53284697,TX,23394,Abilene,1423,Taylor County,79601,-99.71907,32.465675,1940,896,['Wall'],True,[],False
53285336,TX,23394,Abilene,1423,Taylor County,79606,-99.76489,32.37877,1985,5331,"['Central', 'Electric']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
53286201,TX,23394,Abilene,1423,Taylor County,79602,-99.699974,32.437542,1985,1754,"['Central', 'Electric', 'Natural Gas']",True,"['Central Air', 'Electric', 'Gas']",True
53286406,TX,23394,Abilene,1423,Taylor County,79605,-99.76597,32.441525,1927,2296,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53286676,TX,23394,Abilene,1423,Taylor County,79606,-99.77368,32.394077,1985,2057,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53286951,TX,23394,Abilene,1423,Taylor County,79606,-99.762184,32.387604,1984,1166,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53287708,TX,23394,Abilene,1423,Taylor County,79605,-99.75342,32.44809,1944,976,"['Forced air', 'Gas']",True,['Central'],True
53289062,TX,23394,Abilene,1423,Taylor County,79605,-99.77296,32.43316,1948,4117,"['Central', 'Electric']",True,"['Central Air', 'Electric', 'Window Unit(s)']",True
53289410,TX,23394,Abilene,1423,Taylor County,79606,-99.75918,32.391415,1981,1820,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53289561,TX,23394,Abilene,1423,Taylor County,79605,-99.76315,32.42442,1957,1601,['Central'],True,['Central Air'],True
53289813,TX,23394,Abilene,1423,Taylor County,79605,-99.763145,32.42479,1957,1798,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53290170,TX,23394,Abilene,1423,Taylor County,79603,-99.767166,32.459366,1956,1704,['Central'],True,"['Central Air', 'Ceiling Fan(s)']",True
53290464,TX,23394,Abilene,1423,Taylor County,79605,-99.76632,32.420746,1959,1969,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)']",True
53291450,TX,23394,Abilene,1423,Taylor County,79603,-99.75748,32.465797,1959,1597,['Natural Gas'],True,['Central Air'],True
53291899,TX,23394,Abilene,1423,Taylor County,79606,-99.755325,32.382572,1981,1608,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53292731,TX,23394,Abilene,1423,Taylor County,79602,-99.74705,32.442646,1950,1307,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53293430,TX,23394,Abilene,1423,Taylor County,79603,-99.742134,32.460148,1948,864,['Other'],True,['Ceiling Fan(s)'],True
53293935,TX,39752,Merkel,1423,Taylor County,79536,-100.00834,32.468487,1920,1484,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53294842,TX,23394,Abilene,1423,Taylor County,79603,-99.74552,32.466908,1950,1680,['Other'],True,['Central'],True
53295409,TX,23394,Abilene,1423,Taylor County,79605,-99.76476,32.41591,1961,1708,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53296069,TX,23394,Abilene,1423,Taylor County,79603,-99.77614,32.46002,1960,1722,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53296832,TX,23394,Abilene,1423,Taylor County,79605,-99.7642,32.44059,1982,2206,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53297516,TX,23394,Abilene,1423,Taylor County,79605,-99.79089,32.44257,1983,1043,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53297860,TX,23394,Abilene,1423,Taylor County,79603,-99.75098,32.466618,1950,1202,"['Central', 'Natural Gas']",True,"['Ceiling Fan(s)', 'Window Unit(s)']",True
53298076,TX,23394,Abilene,1423,Taylor County,79606,-99.76374,32.374275,1992,2499,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53298715,TX,23394,Abilene,1423,Taylor County,79606,-99.789566,32.35897,1993,1577,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53298882,TX,23394,Abilene,1423,Taylor County,79603,-99.767136,32.474113,1960,1248,['Central'],True,['Central Air'],True
53299361,TX,23394,Abilene,1423,Taylor County,79601,-99.734924,32.45904,1926,1664,"['Floor Furnace', 'Wall Furnace']",True,"['Window Unit(s)', 'Wall Unit(s)', 'WallWindow Unit(s)']",True
53299642,TX,23394,Abilene,1423,Taylor County,79602,-99.704056,32.441105,1983,1490,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53300620,TX,23394,Abilene,1423,Taylor County,79605,-99.79678,32.444492,1982,879,"['Central', 'Electric', 'Natural Gas']",True,"['Central Air', 'Electric', 'Gas']",True
53301216,TX,23394,Abilene,1423,Taylor County,79605,-99.75041,32.442924,1946,902,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53301669,TX,23394,Abilene,1423,Taylor County,79601,-99.7039,32.462982,1983,971,['Electric'],True,"['Ceiling Fan(s)', 'Electric']",True
53302105,TX,23394,Abilene,1423,Taylor County,79603,-99.75025,32.46806,1950,1385,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53302536,TX,23394,Abilene,1423,Taylor County,79606,-99.78289,32.35469,1986,1203,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53303845,TX,23394,Abilene,1423,Taylor County,79605,-99.774216,32.427296,1961,5001,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53304028,TX,23394,Abilene,1423,Taylor County,79602,-99.703094,32.405724,1982,1275,['Central'],True,['Central Air'],True
53305593,TX,23394,Abilene,1423,Taylor County,79601,-99.71364,32.47934,1958,1053,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53306664,TX,23394,Abilene,1423,Taylor County,79603,-99.76559,32.470306,1956,1366,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53306924,TX,23394,Abilene,1423,Taylor County,79603,-99.7536,32.463894,1951,866,"['Central', 'Natural Gas']",True,['Window Unit(s)'],True
53307354,TX,23394,Abilene,1423,Taylor County,79602,-99.70257,32.406883,1982,1260,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53308408,TX,23394,Abilene,1423,Taylor County,79603,-99.76562,32.467426,1957,1798,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53308688,TX,23394,Abilene,1423,Taylor County,79602,-99.65238,32.34095,1977,1900,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Electric']",True
53309562,TX,23394,Abilene,1423,Taylor County,79606,-99.76073,32.39593,1971,2628,,,"['Central Air', 'Electric', 'Gas']",True
53310009,TX,23394,Abilene,1423,Taylor County,79606,-99.826515,32.325195,1982,2556,"['Central', 'Fireplace(s)', 'Natural Gas']",True,['Central Air'],True
53310423,TX,23394,Abilene,1423,Taylor County,79601,-99.69563,32.4897,1973,2272,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53310785,TX,23394,Abilene,1423,Taylor County,79601,-99.68683,32.48824,1997,1111,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53311344,TX,23394,Abilene,1423,Taylor County,79603,-99.77653,32.465157,1960,2195,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53311639,TX,39752,Merkel,1423,Taylor County,79536,-99.99065,32.479576,2002,1568,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53311853,TX,23394,Abilene,1423,Taylor County,79603,-99.74488,32.463253,1949,1576,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53312071,TX,23394,Abilene,1423,Taylor County,79602,-99.74604,32.43187,1930,1749,['None'],True,['None'],True
53312884,TX,23394,Abilene,1423,Taylor County,79605,-99.75079,32.425148,1927,1064,['Central'],True,"['Central Air', 'Ceiling Fan(s)']",True
53314211,TX,23394,Abilene,1423,Taylor County,79605,-99.781364,32.427956,1975,3650,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53314439,TX,23394,Abilene,1423,Taylor County,79603,-99.773445,32.463013,1959,1581,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53315060,TX,23394,Abilene,1423,Taylor County,79605,-99.76045,32.423798,1955,1867,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53316091,TX,23394,Abilene,1423,Taylor County,79603,-99.76995,32.47536,1961,1741,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53316292,TX,23394,Abilene,1423,Taylor County,79603,-99.755066,32.45435,1955,1242,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53317370,TX,23394,Abilene,1423,Taylor County,79606,-99.79196,32.358543,1992,1648,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53318155,TX,23394,Abilene,1423,Taylor County,79603,-99.752335,32.459854,1954,1504,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53319156,TX,23394,Abilene,1423,Taylor County,79602,-99.74359,32.44243,1932,1383,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53320240,TX,23394,Abilene,1423,Taylor County,79605,-99.7716,32.422318,1960,2680,['Central'],True,"['Central Air', 'Ceiling Fan(s)']",True
53320833,TX,23394,Abilene,1423,Taylor County,79605,-99.76738,32.437794,1949,1368,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53321131,TX,23394,Abilene,1423,Taylor County,79605,-99.792046,32.42497,1972,1821,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53321384,TX,23394,Abilene,1423,Taylor County,79602,-99.74033,32.43835,1933,1018,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53321513,TX,23394,Abilene,1423,Taylor County,79601,-99.7006,32.454903,1976,2436,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Electric', 'Heat Pump']",True
53321749,TX,23394,Abilene,1423,Taylor County,79603,-99.78121,32.455452,1962,1152,['Other'],True,['Central'],True
53322049,TX,23394,Abilene,1423,Taylor County,79605,-99.77237,32.422844,1961,2041,"['Central', 'Electric', 'Natural Gas']",True,,
53323157,TX,23394,Abilene,1423,Taylor County,79605,-99.79596,32.446167,1958,1430,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
53323369,TX,23394,Abilene,1423,Taylor County,79603,-99.77085,32.47536,1962,1628,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53324293,TX,23394,Abilene,1423,Taylor County,79602,-99.7352,32.42872,1938,1309,['Other'],True,['Central'],True
53324692,TX,23394,Abilene,1423,Taylor County,79606,-99.75732,32.39516,1974,2025,['Central'],True,"['Central Air', 'Ceiling Fan(s)']",True
53325161,TX,23394,Abilene,1423,Taylor County,79602,-99.747215,32.42074,1949,956,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53325322,TX,23394,Abilene,1423,Taylor County,79602,-99.747215,32.420567,1949,962,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53326167,TX,23394,Abilene,1423,Taylor County,79605,-99.74914,32.410625,1958,1014,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
53326654,TX,23394,Abilene,1423,Taylor County,79601,-99.737595,32.46805,1941,980,['None'],True,"['Ceiling Fan(s)', 'Window Unit(s)']",True
53326921,TX,23394,Abilene,1423,Taylor County,79605,-99.76875,32.438248,1953,1837,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
53327168,TX,23394,Abilene,1423,Taylor County,79606,-99.77965,32.353424,1981,1926,"['Forced air', 'Gas']",True,['Central'],True
